2016-05-05 09:20:57,573 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0008 type:delete cxid:0x572ae64c zxid:0xa2 txntype:-1 reqpath:n/a Error Path:/rtb-test/data_logger Error:KeeperErrorCode = NoNode for /rtb-test/data_logger
2016-05-05 09:20:57,611 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0002 type:delete cxid:0x572ae64e zxid:0xa7 txntype:-1 reqpath:n/a Error Path:/rtb-test/frequency-cap-ex.loopMonitor Error:KeeperErrorCode = NoNode for /rtb-test/frequency-cap-ex.loopMonitor
2016-05-05 09:20:57,617 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0008 type:delete cxid:0x572ae64e zxid:0xa8 txntype:-1 reqpath:n/a Error Path:/rtb-test/data_logger.loopMonitor Error:KeeperErrorCode = NoNode for /rtb-test/data_logger.loopMonitor
2016-05-05 09:20:57,704 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0000 type:delete cxid:0x572ae653 zxid:0xb7 txntype:-1 reqpath:n/a Error Path:/rtb-test/monitor Error:KeeperErrorCode = NoNode for /rtb-test/monitor
2016-05-05 09:20:57,710 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0004 type:delete cxid:0x572ae651 zxid:0xb8 txntype:-1 reqpath:n/a Error Path:/rtb-test/adserver Error:KeeperErrorCode = NoNode for /rtb-test/adserver
2016-05-05 09:20:57,746 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:delete cxid:0x572ae654 zxid:0xb9 txntype:-1 reqpath:n/a Error Path:/rtb-test/PostAuctionLoop.loopMonitor Error:KeeperErrorCode = NoNode for /rtb-test/PostAuctionLoop.loopMonitor
2016-05-05 09:20:57,786 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0000 type:create cxid:0x572ae655 zxid:0xbc txntype:-1 reqpath:n/a Error Path:/rtb-test/monitor/http Error:KeeperErrorCode = NoNode for /rtb-test/monitor/http
2016-05-05 09:20:57,793 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0004 type:create cxid:0x572ae653 zxid:0xbd txntype:-1 reqpath:n/a Error Path:/rtb-test/adserver/logger Error:KeeperErrorCode = NoNode for /rtb-test/adserver/logger
2016-05-05 09:20:57,829 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0000 type:create cxid:0x572ae656 zxid:0xbf txntype:-1 reqpath:n/a Error Path:/rtb-test/monitor Error:KeeperErrorCode = NoNode for /rtb-test/monitor
2016-05-05 09:20:57,870 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0004 type:create cxid:0x572ae654 zxid:0xc1 txntype:-1 reqpath:n/a Error Path:/rtb-test/adserver Error:KeeperErrorCode = NoNode for /rtb-test/adserver
2016-05-05 09:20:57,875 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:delete cxid:0x572ae656 zxid:0xc3 txntype:-1 reqpath:n/a Error Path:/rtb-test/PostAuctionLoop.bidder Error:KeeperErrorCode = NoNode for /rtb-test/PostAuctionLoop.bidder
2016-05-05 09:20:57,883 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:delete cxid:0x572ae658 zxid:0xc5 txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService
2016-05-05 09:20:57,891 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0007 type:delete cxid:0x572ae656 zxid:0xc7 txntype:-1 reqpath:n/a Error Path:/rtb-test/router.loopMonitor Error:KeeperErrorCode = NoNode for /rtb-test/router.loopMonitor
2016-05-05 09:20:57,926 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0000 type:create cxid:0x572ae65a zxid:0xcd txntype:-1 reqpath:n/a Error Path:/rtb-test/monitor/zeromq Error:KeeperErrorCode = NoNode for /rtb-test/monitor/zeromq
2016-05-05 09:20:57,933 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0007 type:delete cxid:0x572ae658 zxid:0xce txntype:-1 reqpath:n/a Error Path:/rtb-test/router.bidder Error:KeeperErrorCode = NoNode for /rtb-test/router.bidder
2016-05-05 09:20:57,950 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae65d zxid:0xd2 txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService/rest/http Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService/rest/http
2016-05-05 09:20:58,002 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae65f zxid:0xd4 txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService/rest Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService/rest
2016-05-05 09:20:58,008 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae661 zxid:0xd5 txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService
2016-05-05 09:20:58,009 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0007 type:create cxid:0x572ae65b zxid:0xd6 txntype:-1 reqpath:n/a Error Path:/rtb-test/router.augmentationLoop/augmentors Error:KeeperErrorCode = NoNode for /rtb-test/router.augmentationLoop/augmentors
2016-05-05 09:20:58,048 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0007 type:create cxid:0x572ae65c zxid:0xd8 txntype:-1 reqpath:n/a Error Path:/rtb-test/router.augmentationLoop Error:KeeperErrorCode = NoNode for /rtb-test/router.augmentationLoop
2016-05-05 09:20:58,115 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae666 zxid:0xdf txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService/rest/zeromq Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService/rest/zeromq
2016-05-05 09:20:58,133 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:create cxid:0x572ae662 zxid:0xe1 txntype:-1 reqpath:n/a Error Path:/rtb-test/PostAuctionLoop/logger Error:KeeperErrorCode = NoNode for /rtb-test/PostAuctionLoop/logger
2016-05-05 09:20:58,149 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:create cxid:0x572ae663 zxid:0xe3 txntype:-1 reqpath:n/a Error Path:/rtb-test/PostAuctionLoop Error:KeeperErrorCode = NoNode for /rtb-test/PostAuctionLoop
2016-05-05 09:20:58,150 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae669 zxid:0xe4 txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService/listen Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService/listen
2016-05-05 09:20:58,200 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0001 type:create cxid:0x572ae66c zxid:0xea txntype:-1 reqpath:n/a Error Path:/rtb-test/agentConfigurationService/agents Error:KeeperErrorCode = NoNode for /rtb-test/agentConfigurationService/agents
2016-05-05 09:20:58,200 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:create cxid:0x572ae669 zxid:0xeb txntype:-1 reqpath:n/a Error Path:/rtb-test/PostAuctionLoop/events Error:KeeperErrorCode = NoNode for /rtb-test/PostAuctionLoop/events
2016-05-05 09:20:58,266 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0005 type:create cxid:0x572ae66d zxid:0xf0 txntype:-1 reqpath:n/a Error Path:/rtb-test/PostAuctionLoop/agents Error:KeeperErrorCode = NoNode for /rtb-test/PostAuctionLoop/agents
2016-05-05 09:20:58,267 [myid:] - INFO  [ProcessThread(sid:0 cport:-1)::PrepRequestProcessor@627] - Got user-level KeeperException when processing sessionid:0x1547f91e6ef0007 type:create cxid:0x572ae66a zxid:0xf1 txntype:-1 reqpath:n/a Error Path:/rtb-test/router/logger Error:KeeperErrorCode = NoNode for /rtb-test/router/logger
